3707	Legendary cocktail	UNKNOWN	VIKING_LEGENDARY_COCKTAIL
3708	Fiscal statement	UNKNOWN	VIKING_PROMISSARY_NOTE
3709	Promissory note	UNKNOWN	VIKING_PROMISSARY_NOTE2
3710	Warriors' contract	UNKNOWN	VIKING_PROMISSARY_NOTE3
3711	Keg of beer	UNKNOWN	VIKING_BEERKEG
3712	Low alcohol keg	UNKNOWN	VIKING_LOW_ALCAHOL_BEERKEG
3713	Strange object	UNKNOWN	VIKING_FIRECRACKER
3714	Lit strange object	UNKNOWN	VIKING_FIRECRACKER_LIT
3715	Red disk	UNKNOWN	VIKING_DUMMY_COIN
3716	Red disk	UNKNOWN	VIKING_DUMMY_COIN2
3717	Viking Dummy Lid	UNKNOWN	VIKING_DUMMY_LID
3718	Magnet	SKILLING	VIKING_POINTLESS_MAGNET
3719	Blue thread	UNKNOWN	VIKING_POINTLESS_THREAD
3720	Small pick	UNKNOWN	VIKING_POINTLESS_PICK
3721	Toy ship	UNKNOWN	VIKING_POINTLESS_SHIPTOY
3722	Full bucket	CLEANUP	VIKING_BUCKET_5
3723	4/5ths full bucket	CLEANUP	VIKING_BUCKET_4
3724	3/5ths full bucket	CLEANUP	VIKING_BUCKET_3
3725	2/5ths full bucket	CLEANUP	VIKING_BUCKET_2
3726	1/5ths full bucket	CLEANUP	VIKING_BUCKET_1
3727	Empty bucket	CLEANUP	VIKING_BUCKET_EMPTY
3728	Frozen bucket	CLEANUP	VIKING_BUCKET_FROZEN
3729	Full jug	CLEANUP	VIKING_JUG_3
3730	2/3rds full jug	CLEANUP	VIKING_JUG_2
3731	1/3rds full jug	CLEANUP	VIKING_JUG_1
3732	Empty jug	CLEANUP	VIKING_JUG_EMPTY
3733	Frozen jug	CLEANUP	VIKING_JUG_FROZEN
3734	Vase	UNKNOWN	VIKING_AIRTIGHT_VASE
3735	Vase of water	UNKNOWN	VIKING_AIRTIGHT_VASE_WATER
3736	Frozen vase	UNKNOWN	VIKING_AIRTIGHT_VASE_FROZEN
3737	Vase lid	UNKNOWN	VIKING_VASE_LID
3738	Sealed vase	UNKNOWN	VIKING_AIRTIGHT_VASE_WITH_LID
3739	Sealed vase	UNKNOWN	VIKING_AIRTIGHT_VASE_WITH_LID_FROZEN
3740	Sealed vase	UNKNOWN	VIKING_AIRTIGHT_VASE_WITH_LID_WATER
3741	Frozen key	UNKNOWN	VIKING_KEY_IN_ICE
3742	Red herring	GEAR	VIKING_RED_HERRING
3743	Red disk	UNKNOWN	VIKING_RED_WOODEN_COIN
3744	Wooden disk	UNKNOWN	VIKING_UNCOLOURED_WOODEN_COIN
3745	Seer's key	UNKNOWN	VIKING_KEY
3746	Sticky red goop	UNKNOWN	VIKING_RED_SPLAT
3747	Viking Red Splat	UNKNOWN	VIKING_RED_SPLAT
3748	Fremennik helm	GEAR	VIKING_HELMET
3749	Archer helm	GEAR	VIKING_HELMET_RANGE
3750	Viking Helmet Range	GEAR	VIKING_HELMET_RANGE
3751	Berserker helm	GEAR	VIKING_HELMET_CRUSH
3752	Viking Helmet Crush	GEAR	VIKING_HELMET_CRUSH
3753	Warrior helm	GEAR	VIKING_HELMET_SLASH
3754	Viking Helmet Slash	GEAR	VIKING_HELMET_SLASH
3755	Farseer helm	GEAR	VIKING_HELMET_MAGIC
3756	Viking Helmet Magic	GEAR	VIKING_HELMET_MAGIC
3757	Fremennik blade	GEAR	VIKING_SWORD
3758	Fremennik shield	GEAR	VIKING_SHIELD
3759	Fremennik cyan cloak	UNKNOWN	VIKING_CLOAK_GREEN
3760	Viking Cloak Green	UNKNOWN	VIKING_CLOAK_GREEN
3761	Fremennik brown cloak	UNKNOWN	VIKING_CLOAK_DARKBROWN
3762	Viking Cloak Darkbrown	UNKNOWN	VIKING_CLOAK_DARKBROWN
3763	Fremennik blue cloak	UNKNOWN	VIKING_CLOAK_LIGHTBROWN
3764	Viking Cloak Lightbrown	UNKNOWN	VIKING_CLOAK_LIGHTBROWN
3765	Fremennik green cloak	UNKNOWN	VIKING_CLOAK_BROWN
3766	Viking Cloak Brown	UNKNOWN	VIKING_CLOAK_BROWN
3767	Fremennik brown shirt	UNKNOWN	VIKING_TOP_DARKBROWN
3768	Viking Top Darkbrown	UNKNOWN	VIKING_TOP_DARKBROWN
3769	Fremennik grey shirt	UNKNOWN	VIKING_TOP_GREEN
3770	Viking Top Green	UNKNOWN	VIKING_TOP_GREEN
3771	Fremennik beige shirt	UNKNOWN	VIKING_TOP_BEIGE
3772	Viking Top Beige	UNKNOWN	VIKING_TOP_BEIGE
3773	Fremennik red shirt	UNKNOWN	VIKING_TOP_RED
3774	Viking Top Red	UNKNOWN	VIKING_TOP_RED
3775	Fremennik blue shirt	UNKNOWN	VIKING_TOP_BLUE
3776	Viking Top Blue	UNKNOWN	VIKING_TOP_BLUE
3777	Fremennik red cloak	UNKNOWN	VIKING_CLOAK_RED
3778	Viking Cloak Red	UNKNOWN	VIKING_CLOAK_RED
3779	Fremennik grey cloak	UNKNOWN	VIKING_CLOAK_GREY
3780	Viking Cloak Grey	UNKNOWN	VIKING_CLOAK_GREY
3781	Fremennik yellow cloak	UNKNOWN	VIKING_CLOAK_TANGERINE
3782	Viking Cloak Tangerine	UNKNOWN	VIKING_CLOAK_TANGERINE
3783	Fremennik teal cloak	UNKNOWN	VIKING_CLOAK_OCEAN
3784	Viking Cloak Ocean	UNKNOWN	VIKING_CLOAK_OCEAN
3785	Fremennik purple cloak	UNKNOWN	VIKING_CLOAK_PURPLE
3786	Viking Cloak Purple	UNKNOWN	VIKING_CLOAK_PURPLE
3787	Fremennik pink cloak	UNKNOWN	VIKING_CLOAK_PINK
3788	Viking Cloak Pink	UNKNOWN	VIKING_CLOAK_PINK
3789	Fremennik black cloak	UNKNOWN	VIKING_CLOAK_BLACK
3790	Viking Cloak Black	UNKNOWN	VIKING_CLOAK_BLACK
3791	Fremennik boots	GEAR	VIKINGBOOTS
3792	Vikingboots	GEAR	VIKINGBOOTS
3793	Fremennik robe	GEAR	VIKINGROBETOP
3794	Vikingrobetop	GEAR	VIKINGROBETOP
3795	Fremennik skirt	GEAR	VIKINGROBEBOTTOM
3796	Vikingrobebottom	GEAR	VIKINGROBEBOTTOM
3797	Fremennik hat	UNKNOWN	VIKINGHAT
3798	Vikinghat	UNKNOWN	VIKINGHAT
3799	Fremennik gloves	GEAR	VIKINGGLOVES
3800	Vikinggloves	GEAR	VIKINGGLOVES
3801	Keg of beer	UNKNOWN	KEG_OF_BEER
3802	Keg Of Beer	UNKNOWN	KEG_OF_BEER
3803	Beer tankard	UNKNOWN	VIKING_TANKARD_FULL
3804	Viking Tankard Full	UNKNOWN	VIKING_TANKARD_FULL
3805	Tankard	CLEANUP	VIKING_TANKARD_EMPTY
3806	Viking Tankard Empty	CLEANUP	VIKING_TANKARD_EMPTY
3807	Bolt2	UNKNOWN	BOLT2
3808	Bolt3	UNKNOWN	BOLT3
3809	Bolt4	UNKNOWN	BOLT4
3810	Bolts	UNKNOWN	BOLTS
3811	Poison Bolt2	UNKNOWN	POISON_BOLT2
3812	Poison Bolt3	UNKNOWN	POISON_BOLT3
3813	Poison Bolt4	UNKNOWN	POISON_BOLT4
3814	Poison Bolts	UNKNOWN	POISON_BOLTS
3815	Opal Bolt2	UNKNOWN	OPAL_BOLT2
3816	Opal Bolt3	UNKNOWN	OPAL_BOLT3
3817	Opal Bolt4	UNKNOWN	OPAL_BOLT4
3818	Opal Bolts	UNKNOWN	OPAL_BOLTS
3819	Pearl Bolt2	UNKNOWN	PEARL_BOLT2
3820	Pearl Bolt3	UNKNOWN	PEARL_BOLT3
3821	Pearl Bolt4	UNKNOWN	PEARL_BOLT4
3822	Pearl Bolts	UNKNOWN	PEARL_BOLTS
3823	Barbed Bolt2	SKILLING	BARBED_BOLT2
3824	Barbed Bolt3	SKILLING	BARBED_BOLT3
3825	Barbed Bolt4	SKILLING	BARBED_BOLT4
3826	Barbed Bolts	SKILLING	BARBED_BOLTS
3827	Saradomin page 1	UNKNOWN	HOLY_BOOK_S_PAGE1
3828	Saradomin page 2	UNKNOWN	HOLY_BOOK_S_PAGE2
3829	Saradomin page 3	UNKNOWN	HOLY_BOOK_S_PAGE3
3830	Saradomin page 4	UNKNOWN	HOLY_BOOK_S_PAGE4
3831	Zamorak page 1	UNKNOWN	HOLY_BOOK_Z_PAGE1
3832	Zamorak page 2	UNKNOWN	HOLY_BOOK_Z_PAGE2
3833	Zamorak page 3	UNKNOWN	HOLY_BOOK_Z_PAGE3
3834	Zamorak page 4	UNKNOWN	HOLY_BOOK_Z_PAGE4
3835	Guthix page 1	UNKNOWN	HOLY_BOOK_G_PAGE1
3836	Guthix page 2	UNKNOWN	HOLY_BOOK_G_PAGE2
3837	Guthix page 3	UNKNOWN	HOLY_BOOK_G_PAGE3
3838	Guthix page 4	UNKNOWN	HOLY_BOOK_G_PAGE4
3839	Damaged book	HERBLORE	UNFINISHED_SARADOMINBOOK
3840	Holy book	UNKNOWN	SARADOMINBOOK_COMPLETE
3841	Damaged book	HERBLORE	UNFINISHED_ZAMORAKBOOK
3842	Unholy book	UNKNOWN	ZAMORAKBOOK_COMPLETE
3843	Damaged book	HERBLORE	UNFINISHED_GUTHIXBOOK
3844	Book of balance	UNKNOWN	GUTHIXBOOK_COMPLETE
3845	Journal	UNKNOWN	HORROR_DIARY1
3846	Diary	UNKNOWN	HORROR_DIARY2
3847	Manual	UNKNOWN	HORROR_DIARY3
3848	Lighthouse key	UNKNOWN	HORROR_KEY
3849	Rusty casket	UNKNOWN	HORROR_CASKET
3850	Readbook Dummy	UNKNOWN	READBOOK_DUMMY
3851	Cert Readbook Dummy	UNKNOWN	CERT_READBOOK_DUMMY
3852	Blessedsnake	UNKNOWN	BLESSEDSNAKE
3853	Games necklace(8)	UNKNOWN	NECKLACE_OF_MINIGAMES_8
3854	Necklace Of Minigames 8	UNKNOWN	NECKLACE_OF_MINIGAMES_8
3855	Games necklace(7)	UNKNOWN	NECKLACE_OF_MINIGAMES_7
3856	Necklace Of Minigames 7	UNKNOWN	NECKLACE_OF_MINIGAMES_7
3857	Games necklace(6)	UNKNOWN	NECKLACE_OF_MINIGAMES_6
3858	Necklace Of Minigames 6	UNKNOWN	NECKLACE_OF_MINIGAMES_6
3859	Games necklace(5)	UNKNOWN	NECKLACE_OF_MINIGAMES_5
3860	Necklace Of Minigames 5	UNKNOWN	NECKLACE_OF_MINIGAMES_5
3861	Games necklace(4)	POTION	NECKLACE_OF_MINIGAMES_4
3862	Necklace Of Minigames 4	UNKNOWN	NECKLACE_OF_MINIGAMES_4
3863	Games necklace(3)	POTION	NECKLACE_OF_MINIGAMES_3
3864	Necklace Of Minigames 3	UNKNOWN	NECKLACE_OF_MINIGAMES_3
3865	Games necklace(2)	POTION	NECKLACE_OF_MINIGAMES_2
3866	Necklace Of Minigames 2	UNKNOWN	NECKLACE_OF_MINIGAMES_2
3867	Games necklace(1)	POTION	NECKLACE_OF_MINIGAMES_1
3868	Necklace Of Minigames 1	UNKNOWN	NECKLACE_OF_MINIGAMES_1
3869	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_FIRERUNE_KING
3870	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_WATERRUNE_KING
3871	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_EARTHRUNE_KING
3872	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_AIRRUNE_KING
3873	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_MINDRUNE_KING
3874	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_BODYRUNE_KING
3875	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_NATURERUNE_KING
3876	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_CHAOSRUNE_KING
3877	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_LAWRUNE_KING
3878	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_COSMICRUNE_KING
3879	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_BLOODRUNE_KING
3880	Board game piece	RUNE	BOARDGAMES_DRAUGHTS_SOULRUNE_KING
3881	Board game piece	RUNE	BOARDGAMES_RUNELINK_FIRERUNE
3882	Board game piece	RUNE	BOARDGAMES_RUNELINK_WATERRUNE
3883	Board game piece	RUNE	BOARDGAMES_RUNELINK_EARTHRUNE
3884	Board game piece	RUNE	BOARDGAMES_RUNELINK_AIRRUNE
3885	Board game piece	RUNE	BOARDGAMES_RUNELINK_MINDRUNE
3886	Board game piece	RUNE	BOARDGAMES_RUNELINK_BODYRUNE
3887	Board game piece	RUNE	BOARDGAMES_RUNELINK_NATURERUNE
3888	Board game piece	RUNE	BOARDGAMES_RUNELINK_CHAOSRUNE
3889	Board game piece	RUNE	BOARDGAMES_RUNELINK_LAWRUNE
3890	Board game piece	RUNE	BOARDGAMES_RUNELINK_COSMICRUNE
3891	Board game piece	RUNE	BOARDGAMES_RUNELINK_BLOODRUNE
3892	Board game piece	RUNE	BOARDGAMES_RUNELINK_SOULRUNE
3893	Stool	UNKNOWN	WEARABLE_STOOL_WHITE
3894	Awful anthem	UNKNOWN	MISC_AWFUL_ANTHEM
3895	Good anthem	UNKNOWN	MISC_GOOD_ANTHEM
3896	Treaty	UNKNOWN	MISC_TREATY
3897	Giant nib	UNKNOWN	MISC_GIANT_NIB
3898	Giant pen	UNKNOWN	MISC_GIANT_PEN
3899	Iron sickle	UNKNOWN	IRON_SICKLE
3900	Iron Sickle	UNKNOWN	IRON_SICKLE
3901	Ghrim's book	UNKNOWN	MISC_GHRIMBOOK
3902	Reinit	UNKNOWN	REINIT
3903	Cert Reinit	UNKNOWN	CERT_REINIT
3904	Reinitialisation 01	UNKNOWN	REINITIALISATION_01
3905	Cert Reinitialisation 01	UNKNOWN	CERT_REINITIALISATION_01
3906	Reinitialisation 02	UNKNOWN	REINITIALISATION_02
3907	Cert Reinitialisation 02	UNKNOWN	CERT_REINITIALISATION_02
3908	Reinitialisation 03	UNKNOWN	REINITIALISATION_03
3909	Cert Reinitialisation 03	UNKNOWN	CERT_REINITIALISATION_03
3910	Reinitialisation 04	UNKNOWN	REINITIALISATION_04
3911	Cert Reinitialisation 04	UNKNOWN	CERT_REINITIALISATION_04
3912	Reinitialisation 05	UNKNOWN	REINITIALISATION_05
3913	Cert Reinitialisation 05	UNKNOWN	CERT_REINITIALISATION_05
3914	Reinitialisation 06	UNKNOWN	REINITIALISATION_06
3915	Cert Reinitialisation 06	UNKNOWN	CERT_REINITIALISATION_06
3916	Reinitialisation 07	UNKNOWN	REINITIALISATION_07
3917	Cert Reinitialisation 07	UNKNOWN	CERT_REINITIALISATION_07
3918	Reinitialisation 08	UNKNOWN	REINITIALISATION_08
3919	Cert Reinitialisation 08	UNKNOWN	CERT_REINITIALISATION_08
3920	Reinitialisation 09	UNKNOWN	REINITIALISATION_09
3921	Cert Reinitialisation 09	UNKNOWN	CERT_REINITIALISATION_09
3922	Reinitialisation 10	UNKNOWN	REINITIALISATION_10
3923	Cert Reinitialisation 10	UNKNOWN	CERT_REINITIALISATION_10
3924	Reinitialisation 11	UNKNOWN	REINITIALISATION_11
3925	Cert Reinitialisation 11	UNKNOWN	CERT_REINITIALISATION_11
3926	Reinitialisation 12	UNKNOWN	REINITIALISATION_12
3927	Cert Reinitialisation 12	UNKNOWN	CERT_REINITIALISATION_12
3928	Reinitialisation 13	UNKNOWN	REINITIALISATION_13
3929	Cert Reinitialisation 13	UNKNOWN	CERT_REINITIALISATION_13
3930	Reinitialisation 14	UNKNOWN	REINITIALISATION_14
3931	Cert Reinitialisation 14	UNKNOWN	CERT_REINITIALISATION_14
3932	Reinitialisation 15	UNKNOWN	REINITIALISATION_15
3933	Cert Reinitialisation 15	UNKNOWN	CERT_REINITIALISATION_15
3934	Reinitialisation 16	UNKNOWN	REINITIALISATION_16
3935	Cert Reinitialisation 16	UNKNOWN	CERT_REINITIALISATION_16
3936	Reinitialisation 17	UNKNOWN	REINITIALISATION_17
3937	Cert Reinitialisation 17	UNKNOWN	CERT_REINITIALISATION_17
3938	Reinitialisation 18	UNKNOWN	REINITIALISATION_18
3939	Cert Reinitialisation 18	UNKNOWN	CERT_REINITIALISATION_18
3940	Reinitialisation 19	UNKNOWN	REINITIALISATION_19
3941	Cert Reinitialisation 19	UNKNOWN	CERT_REINITIALISATION_19
3942	Reinitialisation 20	UNKNOWN	REINITIALISATION_20
3943	Cert Reinitialisation 20	UNKNOWN	CERT_REINITIALISATION_20
3944	Reinitialisation 21	UNKNOWN	REINITIALISATION_21
3945	Cert Reinitialisation 21	UNKNOWN	CERT_REINITIALISATION_21
3946	Reinitialisation 22	UNKNOWN	REINITIALISATION_22
3947	Cert Reinitialisation 22	UNKNOWN	CERT_REINITIALISATION_22
3948	Reinitialisation 23	UNKNOWN	REINITIALISATION_23
3949	Cert Reinitialisation 23	UNKNOWN	CERT_REINITIALISATION_23
3950	Reinitialisation 24	UNKNOWN	REINITIALISATION_24
3951	Cert Reinitialisation 24	UNKNOWN	CERT_REINITIALISATION_24
3952	Reinitialisation 01 Inactive	UNKNOWN	REINITIALISATION_01_INACTIVE
3953	Cert Reinitialisation 01 Inactive	UNKNOWN	CERT_REINITIALISATION_01_INACTIVE
3954	Reinitialisation 02 Inactive	UNKNOWN	REINITIALISATION_02_INACTIVE
3955	Cert Reinitialisation 02 Inactive	UNKNOWN	CERT_REINITIALISATION_02_INACTIVE
3956	Reinitialisation 03 Inactive	UNKNOWN	REINITIALISATION_03_INACTIVE
3957	Cert Reinitialisation 03 Inactive	UNKNOWN	CERT_REINITIALISATION_03_INACTIVE
3958	Reinitialisation 04 Inactive	UNKNOWN	REINITIALISATION_04_INACTIVE
3959	Cert Reinitialisation 04 Inactive	UNKNOWN	CERT_REINITIALISATION_04_INACTIVE
3960	Reinitialisation 05 Inactive	UNKNOWN	REINITIALISATION_05_INACTIVE
3961	Cert Reinitialisation 05 Inactive	UNKNOWN	CERT_REINITIALISATION_05_INACTIVE
3962	Reinitialisation 06 Inactive	UNKNOWN	REINITIALISATION_06_INACTIVE
3963	Cert Reinitialisation 06 Inactive	UNKNOWN	CERT_REINITIALISATION_06_INACTIVE
3964	Reinitialisation 07 Inactive	UNKNOWN	REINITIALISATION_07_INACTIVE
3965	Cert Reinitialisation 07 Inactive	UNKNOWN	CERT_REINITIALISATION_07_INACTIVE
3966	Reinitialisation 08 Inactive	UNKNOWN	REINITIALISATION_08_INACTIVE
3967	Cert Reinitialisation 08 Inactive	UNKNOWN	CERT_REINITIALISATION_08_INACTIVE
3968	Reinitialisation 09 Inactive	UNKNOWN	REINITIALISATION_09_INACTIVE
3969	Cert Reinitialisation 09 Inactive	UNKNOWN	CERT_REINITIALISATION_09_INACTIVE
3970	Reinitialisation 10 Inactive	UNKNOWN	REINITIALISATION_10_INACTIVE
3971	Cert Reinitialisation 10 Inactive	UNKNOWN	CERT_REINITIALISATION_10_INACTIVE
3972	Reinitialisation 11 Inactive	UNKNOWN	REINITIALISATION_11_INACTIVE
3973	Cert Reinitialisation 11 Inactive	UNKNOWN	CERT_REINITIALISATION_11_INACTIVE
3974	Reinitialisation 12 Inactive	UNKNOWN	REINITIALISATION_12_INACTIVE
3975	Cert Reinitialisation 12 Inactive	UNKNOWN	CERT_REINITIALISATION_12_INACTIVE
3976	Reinitialisation 13 Inactive	UNKNOWN	REINITIALISATION_13_INACTIVE
3977	Cert Reinitialisation 13 Inactive	UNKNOWN	CERT_REINITIALISATION_13_INACTIVE
3978	Reinitialisation 14 Inactive	UNKNOWN	REINITIALISATION_14_INACTIVE
3979	Cert Reinitialisation 14 Inactive	UNKNOWN	CERT_REINITIALISATION_14_INACTIVE
3980	Reinitialisation 15 Inactive	UNKNOWN	REINITIALISATION_15_INACTIVE
3981	Wilderness sword	GEAR	CERT_REINITIALISATION_15_INACTIVE
3982	Reinitialisation 16 Inactive	UNKNOWN	REINITIALISATION_16_INACTIVE
3983	Western banner	UNKNOWN	CERT_REINITIALISATION_16_INACTIVE
3984	Reinitialisation 17 Inactive	UNKNOWN	REINITIALISATION_17_INACTIVE
3985	Cert Reinitialisation 17 Inactive	UNKNOWN	CERT_REINITIALISATION_17_INACTIVE
3986	Reinitialisation 18 Inactive	UNKNOWN	REINITIALISATION_18_INACTIVE
3987	Cert Reinitialisation 18 Inactive	UNKNOWN	CERT_REINITIALISATION_18_INACTIVE
3988	Reinitialisation 19 Inactive	UNKNOWN	REINITIALISATION_19_INACTIVE
3989	Cert Reinitialisation 19 Inactive	UNKNOWN	CERT_REINITIALISATION_19_INACTIVE
3990	Reinitialisation 20 Inactive	UNKNOWN	REINITIALISATION_20_INACTIVE
3991	Cert Reinitialisation 20 Inactive	UNKNOWN	CERT_REINITIALISATION_20_INACTIVE
3992	Reinitialisation 21 Inactive	UNKNOWN	REINITIALISATION_21_INACTIVE
3993	Cert Reinitialisation 21 Inactive	UNKNOWN	CERT_REINITIALISATION_21_INACTIVE
3994	Reinitialisation 22 Inactive	UNKNOWN	REINITIALISATION_22_INACTIVE
3995	Cert Reinitialisation 22 Inactive	UNKNOWN	CERT_REINITIALISATION_22_INACTIVE
3996	Reinitialisation 23 Inactive	UNKNOWN	REINITIALISATION_23_INACTIVE
3997	Cert Reinitialisation 23 Inactive	UNKNOWN	CERT_REINITIALISATION_23_INACTIVE
3998	Reinitialisation 24 Inactive	UNKNOWN	REINITIALISATION_24_INACTIVE
3999	Cert Reinitialisation 24 Inactive	UNKNOWN	CERT_REINITIALISATION_24_INACTIVE
4000	Mm Helper	UNKNOWN	MM_HELPER
4001	Hardy gout tuber	UNKNOWN	CERT_MM_HELPER
4002	Spare controls	UNKNOWN	MM_REINITIALISATION_HINT
4003	Mm Reinitialisation Hint	UNKNOWN	MM_REINITIALISATION_HINT
4004	Gnome royal seal	UNKNOWN	MM_GNOME_ROYAL_SEAL
4005	Narnode's orders	UNKNOWN	MM_NARNODE_ORDERS
4006	Monkey dentures	UNKNOWN	MM_MONKEY_DENTURES
4007	Enchanted bar	SKILLING	MM_ENCHANTED_GOLD_BAR
4008	Eye of gnome	UNKNOWN	MM_EYE_OF_GNOME
4009	Eye of gnome	UNKNOWN	CERT_MM_EYE_OF_GNOME
4010	Monkey magic	UNKNOWN	MM_MONKEY_MAGIC
4011	Mm Monkey Magic	UNKNOWN	MM_MONKEY_MAGIC
4012	Monkey nuts	UNKNOWN	MM_MONKEY_NUTS
4013	Mm Monkey Nuts	UNKNOWN	MM_MONKEY_NUTS
4014	Monkey bar	SKILLING	MM_MONKEY_BAR
4015	Mm Monkey Bar	SKILLING	MM_MONKEY_BAR
4016	Banana stew	UNKNOWN	MM_BANANA_STEW
4017	Mm Banana Stew	UNKNOWN	MM_BANANA_STEW
4018	Monkey wrench	UNKNOWN	MM_MONKEY_WRENCH
4019	Mm Monkey Wrench	UNKNOWN	MM_MONKEY_WRENCH
4020	M'amulet mould	GEAR	MM_MONKEY_AMULET_MOULD
4021	M'speak amulet	GEAR	MM_AMULET_OF_MONKEY_SPEAK
4022	M'speak amulet	GEAR	MM_AMULET_OF_MONKEY_SPEAK_WITHOUT_STRING
4023	Monkey talisman	UNKNOWN	MM_MONKEY_TALISMAN
4024	Ninja monkey greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_SMALL_NINJA_MONKEY
4025	Ninja monkey greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_MEDIUM_NINJA_MONKEY
4026	Gorilla greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_NORMAL_GORILLA
4027	Bearded gorilla greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_BEARDED_GORILLA
4028	Ancient gorilla greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_ANCIENT_MONKEY_SKULL
4029	Zombie monkey greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_SMALL_ZOMBIE_MONKEY
4030	Zombie monkey greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_LARGE_ZOMBIE_MONKEY
4031	Karamjan monkey greegree	UNKNOWN	MM_MONKEY_GREEGREE_FOR_NORMAL_MONKEY
4032	Fade To Black Inv	UNKNOWN	FADE_TO_BLACK_INV
4033	Monkey	UNKNOWN	MM_MONKEY_IN_BACKPACK
4034	Monkey skull	UNKNOWN	MM_ANCIENT_MONKEY_SKULL
4035	10th squad sigil	UNKNOWN	MM_SIGIL
4036	Cert Fade To Black Inv	UNKNOWN	CERT_FADE_TO_BLACK_INV
4037	Saradomin banner	UNKNOWN	CASTLEWARS_SARADOMIN_BANNER
4038	Castlewars Saradomin Banner	UNKNOWN	CASTLEWARS_SARADOMIN_BANNER
4039	Zamorak banner	UNKNOWN	CASTLEWARS_ZAMORAK_BANNER
4040	Castlewars Zamorak Banner	UNKNOWN	CASTLEWARS_ZAMORAK_BANNER
4041	Saradomin cloak	UNKNOWN	CASTLEWARS_CLOAK_SARADOMIN
4042	Zamorak cloak	UNKNOWN	CASTLEWARS_CLOAK_ZAMORAK
4043	Rock	UNKNOWN	CASTLEWARS_CATAPULT_ROCK
4044	Castlewars Catapult Rock	UNKNOWN	CASTLEWARS_CATAPULT_ROCK
4045	Explosive potion	POTION	CASTLEWARS_EXPLOSIVES_POTION
4046	Castlewars Explosives Potion	POTION	CASTLEWARS_EXPLOSIVES_POTION
4047	Climbing rope	UNKNOWN	CASTLEWARS_CLIMBING_ROPE
4048	Castlewars Climbing Rope	UNKNOWN	CASTLEWARS_CLIMBING_ROPE
4049	Bandages	UNKNOWN	CASTLEWARS_BANDAGES
4050	Castlewars Bandages	UNKNOWN	CASTLEWARS_BANDAGES
4051	Toolkit	UNKNOWN	CASTLEWARS_TOOLKIT
4052	Castlewars Toolkit	UNKNOWN	CASTLEWARS_TOOLKIT
4053	Barricade	SKILLING	CASTLEWARS_BARRICADE
4054	Castlewars Barricade	SKILLING	CASTLEWARS_BARRICADE
4055	Castlewars manual	UNKNOWN	CASTLEWARS_MANUAL
4056	Castlewars No0	UNKNOWN	CASTLEWARS_NO0
4057	Castlewars No1	UNKNOWN	CASTLEWARS_NO1
4058	Castlewars No2	UNKNOWN	CASTLEWARS_NO2
4059	Castlewars No3	UNKNOWN	CASTLEWARS_NO3
4060	Castlewars No4	UNKNOWN	CASTLEWARS_NO4
4061	Castlewars No5	UNKNOWN	CASTLEWARS_NO5
4062	Castlewars No6	UNKNOWN	CASTLEWARS_NO6
4063	Castlewars No7	UNKNOWN	CASTLEWARS_NO7
4064	Castlewars No8	UNKNOWN	CASTLEWARS_NO8
4065	Castlewars No9	UNKNOWN	CASTLEWARS_NO9
4066	Castlewars Catapult	UNKNOWN	CASTLEWARS_CATAPULT
4067	Castle wars ticket	CURRENCY	CASTLEWARS_TICKET
4068	Decorative sword	GEAR	CASTLEWARS_SWORD
4069	Decorative armour	GEAR	CASTLEWARS_ARMOUR_BODY
4070	Decorative armour	GEAR	CASTLEWARS_ARMOUR_LEGS
4071	Decorative helm	GEAR	CASTLEWARS_MED_HELM
4072	Decorative shield	GEAR	CASTLEWARS_SHIELD
4073	Damp tinderbox	UNKNOWN	DAMP_TINDERBOX
4074	Damp Tinderbox	UNKNOWN	DAMP_TINDERBOX
4075	Glowing fungus	UNKNOWN	GLOWING_FUNGUS
4076	Crystalshard Dagger	GEAR	CRYSTALSHARD_DAGGER
4077	Crystal-mine key	UNKNOWN	HAUNTEDMINE_REWARD_KEY
4078	Zealot's key	UNKNOWN	HAUNTEDMINE_LIFT_KEY
4079	Yo-yo	UNKNOWN	XMAS_YOYO
4080	Xmas Yoyoworn	UNKNOWN	XMAS_YOYOWORN
4081	Salve amulet	GEAR	CRYSTALSHARD_NECKLACE
4082	Salve shard	UNKNOWN	CRYSTALSHARD_NECKLACE_UNSTRUNG
